105
C:\TrainingData\NTraning001.JPG
56.1011, 121.551
61, 121
67, 124
73.6292, 127.393
64, 132
57, 134
48, 132
57, 150
58, 160
42, 155
29, 147
20, 133
14, 112
12, 86
13, 74
22.3933, 34.3596
37.6742, 26.7191
54.3034, 24.4719
75.8764, 27.1685
91.1573, 38.4045
99, 75
100, 86
99.2472, 116.157
94.7528, 130.09
83.0674, 148.966
70.9326, 156.607
36.7753, 81.5506
77, 82
C:\TrainingData\NTraning039.JPG
22.9492, 73.4629
31, 67
50, 75
34, 73
64, 75
84.1327, 66.0646
91, 70
84, 71
31, 84
37, 78
47.0563, 84.2692
38, 86
71, 84
77.2741, 78.7067
86.6951, 81.7875
79.1906, 85.7565
47, 108
59, 106
70, 107
58.8613, 111.729
45.365, 126.296
48.3354, 122.234
52, 120
58, 122
63, 121
67.7171, 122.221
73, 126
66, 129
60, 131
51, 130
60, 142
62, 152
44, 146
33, 139
23.4592, 128.731
17, 110
15, 86
15, 74
21.156, 40.4362
34.121, 31.6314
56.4901, 26.7318
75, 29
88, 35
103, 73
103, 82
103, 110
98, 128
89, 139
76, 148
38.0305, 82.0212
77.6268, 81.6006
C:\TrainingData\NTraning040.JPG
22.9044, 72.298
31, 67
46.1199, 72.6168
31, 73
67, 75
86, 68
91.7193, 72.3673
87, 73
30.6937, 84.1622
36.8614, 79.6299
45.7457, 84.2176
38.4137, 84.8413
71, 84
78.1781, 78.8122
83.1816, 83.7048
77.9702, 85.2571
47, 105
59, 102
69, 105
59, 112
42.6687, 126.269
49.2384, 122.61
54, 120
58.3444, 120.323
62.2252, 120.018
66, 123
73, 125
66, 130
60, 133
51, 131
60, 140
62, 151
43, 146
32, 138
24, 125
18, 108
14, 85
13, 73
21, 41
36, 30
53, 26
76, 29
92, 39
102, 73
101, 84
96.1407, 108.639
91.3174, 124.827
84.0825, 135.777
72.149, 145.714
37.6376, 82.2356
77.6376, 82.2356
C:\TrainingData\NTraning041.JPG
23.5269, 75.0735
36.4084, 68.7502
49.2703, 75.1009
36.1773, 74.3017
63.9109, 74.666
78.0029, 69.0989
92, 73
78.5397, 73.8355
29.3252, 83.6141
38, 80
45.9912, 84.7032
39, 87
68.9647, 84.8129
77.5289, 79.8061
85.141, 82.7483
78.5083, 86.1136
45.4505, 106.501
58.3908, 102.157
69.2155, 106.588
58.2419, 110.478
41.9873, 123.238
46.6298, 119.536
53, 118
58, 119
63.6092, 117.843
67.6131, 119.309
74.4339, 122.274
67.4525, 127.234
61, 129
52, 128
60, 142
61, 149
42, 144
30, 136
20, 125
16.0088, 115.297
17, 84
17, 77
26, 44
39, 33
53, 30
77, 34
91, 42
96, 73
96, 82
96, 111
93, 122
85, 134
75, 144
38, 83
77.6112, 82.5759
C:\TrainingData\NTraning042.JPG
21.3297, 74.1565
28.5404, 67.4788
48, 70
30, 73
67, 73
86.1007, 67.9367
93, 74
86.1757, 71.6087
31, 83
37.7494, 78.7194
44, 82
38, 85
70.5054, 83.7652
78.174, 79.5271
84, 83
78, 85
48, 106
58, 101
70, 106
59, 110
41, 125
46, 121
52.8201, 117.187
58.1574, 118.711
62, 117
70, 120
75, 125
66, 129
59, 130
49.3813, 128.686
60, 143
60, 154
41, 150
26, 140
19, 128
17, 119
11, 85
11, 75
20, 40
35.5845, 32.6411
53.0866, 30.2431
74.7935, 33.8818
92.1041, 42.0999
103, 74
103, 84
99.7977, 119.086
98.3489, 128.095
91.2215, 138.853
75.9176, 148.961
37, 82
78, 82
C:\TrainingData\NTraning043.JPG
24.1963, 76.7655
29, 69
48.3116, 74.1439
30, 75
66, 75
81, 68
88.6445, 72.7617
81, 73
31.8324, 82.5618
39, 78
45, 83
39, 85
70, 85
77.3195, 79.0662
83.5646, 83.4951
78, 86
48, 105
58, 102
69, 105
57.9393, 110.957
42.5362, 124.194
49, 119
53, 117
58, 118
63, 117
66, 119
73, 123
66.702, 127.434
57.752, 129.235
48.7753, 127.933
60, 143
61, 151
43, 146
31, 139
24, 125
19, 110
18, 84
18, 77
27, 38
40, 29
59, 26
76.5527, 30.1073
90, 40
98, 74
98.0433, 83.0255
97, 112
93, 125
85, 137
73.0808, 147.379
39, 82
77, 83
C:\TrainingData\NTraning044.JPG
23.3185, 72.2505
36.414, 65.5924
49, 71.3333
38.0276, 70.7728
65.1699, 70.7558
79.2675, 65.4904
90.3928, 70.3312
81.3397, 70.1783
28.5329, 84.9214
36.8726, 78.4331
46.1465, 84.7686
36.7028, 87.0106
69.4841, 84.8875
77, 79
84.6518, 82.9172
77, 86
47, 107
58, 103
69, 107
59, 111
42.8514, 125.839
48.9151, 122.289
53, 120
57.9002, 120.539
63, 120
68, 122
71.879, 125.278
64, 129
58.2399, 130.051
50.5796, 128.896
57, 143
58, 151
41, 147
29, 138
20, 127
13, 112
12.397, 86.4501
12, 73
26, 41
39, 35
55, 31
78, 33
89, 42
99.9384, 70.9427
99.4798, 84.7686
100.958, 112.811
96, 126
87.5053, 136.149
74, 145
37.0085, 82.2378
77.0085, 82.2378
C:\TrainingData\NTraning045.JPG
26, 72
36, 67
51, 74
35, 71
66, 76
84.8892, 67.9938
94, 76
84.6185, 72.8677
29.8, 83.6
39, 79
46.1938, 84.5108
38, 86
69.3077, 84.4615
77.1354, 79.5631
85.2831, 84.9046
77, 87
45, 107
57, 102
69, 108
57, 111
39.0062, 125.889
44.5446, 122.197
50.9938, 118.111
55.3754, 119.243
60.2985, 118.628
65.8862, 122.049
72.3354, 125.963
64.6062, 129.089
57, 131
47.6954, 129.483
58, 145
56.5569, 153.975
39, 147
29, 138
20, 127
15.7692, 112.154
16, 83
16.1138, 73.9508
26, 44
42, 34
59, 30
79, 36
91, 47
100.84, 76.88
100.668, 87.9815
98.7477, 114.542
93.5046, 128.917
83.56, 139.92
71.0554, 149.003
39, 83
77, 83
C:\TrainingData\NTraning046.JPG
26.6092, 72.023
33.9655, 63.7471
47.9885, 68.8046
35, 70
63.2759, 68.6897
83.1609, 66.7356
90.5632, 72.5747
82.2184, 70.7126
28.8621, 83.6552
38, 79
46.2184, 85.3793
38, 86
68.5172, 84.4598
76.8161, 78.8736
84.931, 83.4943
78, 85
47, 110
57, 108
69, 109
58, 114
42.7701, 126.759
48, 124
52.2644, 121.494
57.4598, 123.149
61.3218, 122.138
66.4713, 123.011
72.1264, 125.816
65.023, 131.724
58, 133
50.1264, 131.816
58.6782, 143.862
58.7701, 152.092
42, 147
30.5862, 139.632
20.8391, 127.264
18.6552, 116.805
16.2414, 82.4368
18.3333, 71.3333
30, 42
40, 35
56, 31
76, 35
88, 44
99.5977, 72.8276
100.034, 86.9195
101, 117
99, 128
85, 142
71.1609, 149.402
38, 82
77, 82
C:\TrainingData\NTraning047.JPG
24.5743, 71.44
31.5782, 66.2524
44.9455, 71.9657
32.0211, 69.4548
65.3454, 73.5622
81.5806, 66.3416
88.833, 70.433
81.3193, 69.92
31, 83
37, 78
43.4861, 84.1477
37, 86
71, 84
78, 79
84.5281, 83.0484
77.4668, 86.0946
46, 108
56, 104
68, 108
55.6617, 112.036
39.2608, 126.404
44.8658, 122.325
51.5798, 119.645
56, 122
60.8588, 119.397
65.9509, 122.832
71.7566, 126.248
65, 132
57, 134
48, 131
56.4647, 142.014
56.6845, 150.223
37.607, 144.662
28.8506, 137.754
20.3363, 126.553
14.7663, 105.274
14, 84
14, 72
24, 36
39, 25
63, 22
77, 26
91, 35
102.79, 71.4878
103.096, 82.9081
101, 110
94, 129
80, 141
72, 146
37.0048, 82.1784
77.0143, 82.5353
C:\TrainingData\NTraning048.JPG
24, 71
30, 65
51, 73
32, 71
63.9903, 72.2913
84.9612, 63.7476
92, 69
86, 68
29.8155, 82
37.1942, 78.1165
46.1262, 84.3301
39, 86
70, 83
76.4175, 78.1165
84.9612, 80.835
80, 86
47, 109
58, 106
70, 109
57, 115
41.466, 125.883
47.6796, 122
53, 120
58, 122
63, 120
67.8738, 122.388
75.2524, 125.495
66, 130
59, 131
52, 129
60.8835, 142.583
61, 152
41, 147
31, 139
23.2136, 127.049
16.6117, 109.573
16, 84
17, 72
23, 40
37.9709, 33.068
58, 30
73.3107, 32.6796
89, 40
101, 69
103, 79
102.437, 110.738
99, 128
91.1748, 138.311
76.4175, 147.243
37.5825, 82.3884
79, 82
C:\TrainingData\NTraning049.JPG
20, 74
31.6092, 65.7307
49.202, 72.9569
32, 73
65.1854, 74.2481
84, 64
94.662, 70.5128
86, 72
28.6717, 83.0929
35.7549, 78.8411
47, 85
36.5757, 86.1088
69.6447, 85.1911
78.3051, 78.2739
86.3244, 83.4342
77.9085, 86.8974
48, 113
58, 109
68.953, 112.325
58, 117
43.3546, 132.196
48.6763, 127.179
53.6843, 124.329
58.0191, 124.956
63, 123
69.308, 126.93
73.3984, 131.011
67.6479, 136.051
61, 138
53, 138
60, 153
60.8598, 161.792
43.4515, 157.997
30.009, 147.967
19.8361, 134.751
12.1118, 111.08
8.086, 84.1997
8.5287, 76.4339
17.8577, 41.9539
41.7729, 30.7756
60, 28
80.1958, 33.4411
98.448, 44.9329
106.426, 73.3212
107, 85
103, 112
97.0553, 131.029
91.2449, 142.955
78.4342, 152.676
37.226, 82.2029
79, 83
C:\TrainingData\NTraning050.JPG
24.6958, 72.1605
32.0392, 66.2849
46.7212, 74.3138
32.1648, 71.9964
64, 74
85, 68
92, 73
85, 73
28.4327, 82.1883
37, 79
45.6156, 84.0084
38, 86
71, 85
78.9191, 79.3205
85.5866, 82.6904
77.7266, 85.061
47, 105
58, 101
69, 105
57, 109
41.1835, 122.348
47, 118
53, 115
58, 118
61.6976, 115.743
66.1298, 117.404
71.0591, 121.691
66, 126
57, 129
50, 127
60, 141
59.3561, 149.201
41.1883, 142.567
29, 134
21.8811, 124.091
14.9722, 109.737
13.5335, 84.274
13.2824, 72.8509
20, 40
37, 29
55, 25
76, 27
93, 39
102.098, 73.9759
102.282, 82.3235
100.703, 110.49
96, 125
85, 137
72, 145
37.2197, 81.9952
77.2197, 81.9952
C:\TrainingData\NTraning051.JPG
23.7368, 71.4737
35, 65
50.2632, 72.7368
35, 70
65, 75
81, 67
93, 75
81, 71
29.2105, 82.4211
36.7895, 77.3684
45.6316, 84.5263
36.7895, 84.9474
71, 84
76.7895, 79.0526
85.2105, 84.1053
77.6316, 85.7895
46, 106
59, 102
71, 106
57.4211, 109.789
41, 126.211
48.5789, 122.421
52.3684, 119.895
57.4211, 121.158
62.0526, 120.316
67.5263, 123.263
74.2632, 127.053
66, 133
57, 134
49, 131
58.2632, 144.737
58.2632, 153.579
40, 146
27.1053, 135.895
23, 127
21, 118
16.1579, 83.6842
17, 72
22.4737, 48.3158
37.2105, 39.4737
56.5789, 36.5263
78.8947, 38.6316
90.6842, 47.0526
99.5263, 76.9474
99.5263, 87.0526
94.8947, 121.158
95, 129
88, 141
77, 147
36.7895, 81.5789
78, 82
C:\TrainingData\NTraning052.JPG
24.972, 73.0937
36.8301, 69.8403
50.642, 76.4234
37.3695, 73.9473
65.8851, 75.952
76.8174, 69.4283
90.8756, 70.643
76.9448, 73.5481
30.196, 82.0042
36.6985, 78.9165
45.9276, 83.9919
37.327, 85.9074
69.8605, 84.4889
78.3209, 78.0416
85.0399, 81.9575
79, 86
47, 108
59, 106
70, 108
59, 113
42.6573, 124.918
47.911, 121.456
54.0397, 119.617
58.6479, 121.949
63.9526, 120.135
69, 122
76, 125
67, 130
60, 132
53, 130
60, 144
60, 150
43, 145
34, 138
24.904, 124.23
19.4761, 108.728
14.9656, 82.8877
15.0336, 71.7515
25, 43
41, 32
56, 27
74, 30
88, 36
100.351, 70.35
100.721, 82.2973
99.1533, 111.624
95, 123
86.6581, 134.279
78, 144
37.6243, 82.1869
78, 82
C:\TrainingData\NTraning053.JPG
19.4755, 72.5359
29.8755, 65.3358
47.6113, 73.2604
30.1849, 71.6528
64.2151, 75.1472
80.2, 64.4
90.9547, 71.7585
81.7698, 70.1057
28.3208, 82.3774
37, 79
44.8717, 84.6491
37, 86
67.6717, 84.2491
78, 79
84.6981, 83.0566
76.5774, 85.0792
44, 109
56, 102
68, 111
55, 113
37.9208, 129.577
42.9472, 124.385
48.6377, 120.068
54, 122
59, 121
64.5396, 124.211
71.166, 130.219
61.4, 132.8
56, 134
48, 132
56, 148
56, 157
37, 152
29, 143
20.7887, 131.54
15.3774, 116.679
12, 83
12, 73
20, 47
35, 35
56, 29
81, 34
93, 43
103, 72
107, 83
102, 119
94, 134
84, 146
70.5321, 154.838
37, 82
76.6151, 81.9472
C:\TrainingData\NTraning054.JPG
21.3818, 72.3254
33, 66
51, 76
33, 73
66, 75
85.4078, 65.5748
93.8937, 72.898
86, 72
28.6529, 81.3406
37, 79
44.0976, 82.6855
37, 85
69.538, 83.8221
80, 79
85.7462, 81.8178
80, 85
46.2408, 105.557
56.5401, 99.9262
68.7484, 105.922
57.6161, 111.571
39.9848, 125.271
45.7115, 120.152
51.4902, 117.531
56.115, 119.518
60.6529, 117.341
66.5358, 119.718
73.7115, 124.152
65.0954, 130.581
56.3753, 132.013
45.9024, 129.315
56.2191, 144.516
57, 152
37, 144
28, 137
19, 124
13.3818, 108.325
13, 83
14, 73
22, 39
36, 28
55, 25
78, 30
95, 43
100.557, 72.7592
99.9501, 83.6052
98.8395, 110.295
96, 126
85, 139
74, 146
37.4165, 81.9913
77.4078, 81.5748
C:\TrainingData\NTraning055.JPG
22.9778, 73.2775
33.9352, 65.0323
50.7836, 73.2124
34.7271, 72.2251
64, 74
83.1351, 66.0304
93.4199, 72.6808
83.7969, 70.9449
27.697, 82.5316
36.6149, 78.5934
46.0317, 83.3887
36.962, 84.6688
67.7838, 84.0504
77.038, 79.3312
86.303, 81.4684
78.1012, 84.6037
48, 107
58, 102
69, 107
58, 110
43.9704, 127.316
49.026, 122.456
53, 119
58.0306, 120.036
63, 118
69.2159, 122.445
72.5574, 127.587
66, 130
59, 132
53, 130
61, 146
61.4806, 153.744
46, 151
31, 142
22, 129
17, 115
13, 84
13, 75
21, 43
38, 34
55, 33
76, 34
93, 44
103, 73
104, 83
101, 116
97, 128
88, 139
75.671, 148.743
37.1899, 81.9892
77.1899, 81.9892
C:\TrainingData\NTraning056.JPG
21.8637, 72.2895
25, 66
50, 75
31, 72
65, 74
84.2278, 64.5731
94, 69
85, 70
29.7835, 83.2371
37.6863, 78.4694
44.9113, 85.09
37.2344, 86.0616
69.196, 85.1069
76.7373, 78.4129
85.109, 81.7684
77.2344, 86.0616
46, 114
60, 109
73, 112
60, 116
42.0304, 133.49
48.5379, 128.163
54, 125
60, 125
65, 123
72.0713, 124.802
79, 129
71, 133
62, 136
54, 135
62, 153
63, 163
41, 158
30, 148
20, 136
12.5938, 116.023
11, 86
11, 73
17, 54
32, 34
53, 28
79, 33
93, 43
100.581, 69.8322
101.858, 80.3844
104.208, 112.905
99.4234, 129.287
92.2944, 145.053
82.5727, 156.379
37.4604, 82.2655
77.0141, 81.7627
C:\TrainingData\NTraning057.JPG
22, 73
27.9996, 66.0114
49.1063, 73.5491
29, 72
63.6658, 73.1363
86, 66
95, 73
85, 71
29, 82
37.6165, 77.2483
45.5412, 84.7912
37, 87
68.2885, 84.203
77.1316, 78.1408
85, 83
76.3835, 86.7517
47.0529, 107.115
58.0886, 103.401
67.9377, 107.827
57.8564, 110.211
41.3312, 128.284
48.2808, 124.43
51.5673, 121.36
56.0455, 123.331
60.6476, 121.67
66.0184, 124.126
75.0214, 126.705
67.1329, 131.436
57.9596, 133.851
49.8337, 132.21
58, 149
59.4249, 157.537
40, 152
28, 140
21, 129
16, 118
14.214, 83.7232
14.0695, 74.6274
25, 41
38, 31
55.6328, 28.7716
75.5941, 29.9066
92.0987, 39.1056
102, 75
104, 86
102, 120
98, 129
91, 141
76, 152
37.4463, 82.2425
77, 82
C:\TrainingData\NTraning058.JPG
22.2469, 74.9377
29.3491, 64.9825
49.2793, 71.586
30, 71
62, 72
87, 67
93, 75
86, 72
29, 83
37.2494, 78.9875
45.0898, 83.7955
39, 86
69.4888, 83.7756
76.8304, 78.6085
84.6509, 83.0175
77, 85
46, 111
57, 107
70, 109
58, 115
44.2519, 131.037
48.4414, 126.828
52.2918, 123.835
57.9776, 125.551
64, 124
69, 126
73, 130
67.1945, 133.89
59.7731, 137.461
52, 135
63, 153
62.606, 162.12
42.3766, 157.531
32, 148
23, 132
17, 121
13, 86
14, 75
20, 49
35, 35
48, 30
71, 31
94, 48
101, 75
101.549, 84.9726
101, 120
97, 131
91.3541, 145.082
81, 155
37.808, 82.1596
77.01, 82.1995
C:\TrainingData\NTraning059.JPG
24, 73
32, 68
48.7078, 71.4429
33, 73
67.5388, 73.2146
86, 67
93, 74
86, 71
28.9269, 84.0274
37.0913, 77.7991
45.2374, 84.411
39, 87
69.4384, 84.5023
80, 77
86.6621, 82.8767
79, 87
47, 109
60, 105
71, 108
60, 112
43, 127
49, 124
53, 121
59, 122
63.8676, 120.758
69, 123
76, 126
68, 132
61, 134
52, 133
60, 148
60, 157
42, 154
30, 145
17, 129
14, 116
11, 84
10.79, 74.3288
20, 43
36, 34
53, 29
76, 33
90, 42
101, 75
101, 83
99, 114
96, 127
89, 141
78, 149
39, 83
78, 82
C:\TrainingData\NTraning060.JPG
20, 83
32, 66
49.4559, 75.4895
33, 74
64, 76
88.9247, 67.1437
99, 78
88.1036, 72.4274
30.1949, 82.7341
37.1884, 79.1408
46.4663, 83.4344
39, 86
68, 83
77.623, 78.6964
86.0268, 83.4393
79, 85
45, 109
56, 105
68, 108
57, 114
39, 130
45, 127
51, 125
55.7298, 126.41
62, 126
68, 126
77, 128
66, 133
58, 134
49, 133
59, 148
59, 159
42, 153
31, 143
23, 131
18, 112
16, 88
16, 82
23, 40
39, 30
56, 27
78, 27
92, 36
105, 79
106, 86
106.09, 109.153
101.043, 129.868
90.2094, 144.053
77.1304, 153.867
39, 83
78.0964, 81.7682
C:\TrainingData\NTraning061.JPG
22.694, 75.0219
35.9595, 68.2829
47.1439, 74.1098
35.8134, 72.9099
66.5462, 73.0383
82.6763, 68.9161
94.215, 76.8594
82.9509, 73.5563
30.4337, 83.2663
37.3232, 78.4313
45, 83
37.9121, 86.4499
71, 83
77.3232, 78.4313
84.3412, 82.8634
77.0974, 85.582
48.7246, 104.054
58, 101
68.5076, 104.258
58.2663, 108.566
45.1426, 124.152
49.0478, 120.486
54.1751, 118.121
57.0797, 119.476
61.3392, 117.926
68.0029, 120.242
72.1162, 123.319
64.8459, 126.879
58.5231, 127.101
51.3724, 126.875
60, 141
60, 154
46, 150
36, 143
25, 127
18.5807, 111.945
19, 84
18, 75
25, 44
36, 36
57, 31
77, 34
93, 45
99, 76
99, 86
99, 113
96.0525, 125.339
86, 139
76, 148
37.6243, 82.2302
78, 82
C:\TrainingData\NTraning062.JPG
19, 79
29, 67
49.9629, 75.9267
29, 75
63.8668, 75.4116
84, 67
96, 77
83, 73
29.5579, 83.8652
37.1766, 78.5396
45.9459, 82.6605
37.6584, 85.0948
67, 84
77.1558, 78.9467
86.2699, 84.3097
75.9469, 86.6402
44.2302, 108.287
54.9811, 105.57
68.7395, 107.905
55.0559, 112.105
41, 130
45.3311, 126.711
49.506, 124.883
54.736, 126.374
60, 125
66, 127
70.8748, 130.055
63, 134
55, 135
48, 134
59, 155
58, 167
39, 159
29, 149
20, 130
17, 118
14, 87
14, 80
20.2776, 41.7591
36, 31
58.375, 31.0497
80.2755, 33.7998
95, 42
102.5, 78.199
103, 86
99, 121
94.8108, 132.909
85, 148
75, 159
37.4175, 81.8172
76.9896, 82.2036
C:\TrainingData\NTraning063.JPG
20.0603, 79.2427
32, 67
51, 75
33, 75
62, 75
82.7548, 67.5081
96.3204, 79.0479
82.0146, 73.7195
27.7391, 83.8093
37, 79
44, 84
37, 87
70, 84
76.7468, 78.8618
84.8844, 82.619
76.7295, 87.1942
44.7243, 109.694
55, 106
67, 109
56, 113
40.5342, 126.142
46.0661, 123.931
51.2041, 121.281
56.104, 123.203
59.9521, 121.32
65, 123
70.9768, 125.645
64, 130
56.0867, 131.536
47.382, 130.666
57, 146
57, 154
41, 150
29, 141
24, 127
19, 110
15.9525, 86.1121
16, 79
20, 44
36, 34
56, 29
79, 33
91, 40
102, 79
103, 87
99, 113
95.9309, 126.528
87.5638, 143.175
70.8167, 152.72
36.9675, 82.6233
76.9675, 82.6233
C:\TrainingData\NTraning064.JPG
23.8937, 78.4215
31, 70
53.0018, 76.6038
33, 76
63.57, 76.5256
86.0405, 69.237
92, 78
86.2468, 75.2806
29.4322, 82.7292
35.9702, 78.3859
44.9022, 82.7897
36.1445, 85.5607
69.4215, 83.1063
77.8448, 78.8164
85.9907, 84.3299
77.6421, 85.9804
48, 104
57, 100
68, 104
58.1596, 107.693
39.6234, 122.64
43.8671, 119.364
51.8706, 116.572
55.9862, 117.82
62.8052, 116.881
68.0093, 119.67
73, 122
65.1458, 127.514
56.7866, 129.541
46.2503, 128.488
57, 143
57, 151
39, 146
25, 133
21, 121
19, 109
19, 85
19, 78
25.0818, 49.7759
38.0831, 43.7288
57.3984, 41.2566
80.2921, 45.6781
90.6363, 53.518
95, 79
96.0965, 87.2574
94.2717, 111.734
91.2268, 125.988
80.6407, 140.028
72.1427, 146.957
36.9733, 82.9426
77, 82
C:\TrainingData\NTraning065.JPG
23.6271, 76.9073
32.8991, 69.5079
48.7527, 74.9943
32.1218, 74.9186
65.8025, 73.7123
83.2208, 68.8265
91.9577, 77.6189
84.2404, 74.1968
30.0372, 82.1565
38.0524, 78.8303
46.6681, 82.2322
37.2852, 84.6902
68, 82
77.6032, 78.8404
85, 82
76.4271, 86.5073
45, 102
57, 99
67, 103
55, 106
38, 122
44.3211, 117.791
49.2019, 114.984
55.0719, 116.201
61, 116
65.9035, 118.204
73.1918, 122.535
62.9104, 125.013
54, 125
46, 124
56.9748, 140.877
55, 153
36, 145
25, 137
19, 121
16, 109
17, 84
18, 79
26, 49
41, 40
59, 38
80, 41
94, 53
98.6959, 77.4675
99, 84
99.9325, 112.496
96.1621, 124.715
90.595, 136.975
74.2265, 148.579
37.6738, 81.9849
77, 83
C:\TrainingData\NTraning066.JPG
20.7895, 71.8947
32.5789, 64.7368
43.9474, 70.2105
33, 70.2105
67.9474, 69.3684
84.3684, 66.8421
94.0526, 75.2632
85, 73
27.5263, 82.4211
36.3684, 78.2105
44.3684, 82.4211
37, 84
67.9474, 82.8421
78.0526, 77.7895
83.9474, 84.5263
77.6316, 85.3684
46, 104
57, 100
68, 103
57, 108
38.0526, 125.789
44, 121
51, 117
57, 117
62, 117
67.1053, 119.053
73.8421, 124.947
66, 130
58, 133
47.7368, 130.842
59, 145
59, 154
39, 148
28.3684, 140.947
21, 127
17, 113
17, 83
16, 72
24, 38
36, 31
54.8947, 28.5263
77, 33
90, 41
98, 76
98, 86
97, 114.842
95.3158, 127.895
88, 140
78, 147
37.6316, 81.1579
77.2105, 82
C:\TrainingData\NTraning067.JPG
18.8401, 74.5477
28.63, 63.6663
49.6298, 72.6882
32, 71
62.8247, 71.9541
84.887, 64.2845
95.3289, 74.0695
84.8194, 70.4376
28, 84
35.9471, 77.8126
45.114, 83.6276
36, 87
70, 84
77.7051, 77.8319
85.9833, 84.5163
79, 87
48, 110
58, 105
68, 110
57, 114
40.1876, 131.925
48, 128
53, 125
58.2654, 126.849
63, 125
70, 127
76, 131
68, 136
60, 138
50.2432, 136.871
60, 155
60.0427, 165.11
41, 160
29, 150
22, 134
18, 120
14, 87
14, 75
22, 48
35, 39
58, 36
78, 39
93, 49
100.163, 74.1227
100.019, 87.3079
99, 123
98.1833, 134.321
90.9821, 149.626
80.7769, 158.305
36.7778, 82.2173
77.2125, 82.6617
C:\TrainingData\NTraning068.JPG
18.0595, 76.4432
31, 64
50, 74
31, 73
63, 75
85, 64
95.7459, 75.9243
86, 73
26.7622, 82.227
36.1892, 76.8649
44, 83
36.9027, 86.1838
67.6811, 82.7135
79, 77
86, 83
79, 86
45, 109
57, 106
71, 109
57, 113
38.1784, 131.33
44.3081, 127.751
53, 125
57.3568, 126.659
64, 124
70.373, 126.962
78, 130
69, 137
59, 141
49, 139
59, 157
60, 167
40, 162
26, 148
19, 133
13.9297, 114.022
12, 85
11.4973, 78.6162
21, 32
38, 24
56.5892, 19.6649
77.7892, 28.0649
92.8811, 39.1135
100, 76
100, 84
101.454, 110.476
98, 132
87, 150
79, 159
37.0216, 81.0703
77, 81
C:\TrainingData\NTraning069.JPG
20.6856, 76.3581
28.0882, 68.4384
49.0943, 76.0926
29, 74
62.9249, 75.9633
83.7913, 68.6655
93, 74
85, 74
29, 83
36.7834, 78.8245
43.931, 83.6175
36.8428, 85.179
67.1066, 83.4009
77.1537, 78.4472
84.6751, 83.2367
78, 86
48, 110
55, 106
67, 109
57, 114
42.1214, 129.99
46.5721, 126.21
52, 123
57, 123
62, 122
66, 125
72.3852, 128.211
67, 133
58, 136
48.1301, 132.924
58.7223, 146.283
59, 156
40, 152
29, 142
21, 130
17, 110
14, 86
14, 78
23.7249, 41.5633
39.7144, 32.4419
58.3904, 30.772
78.5965, 32.8262
92.8917, 42.4122
98, 74
99, 83
98.7537, 109.647
96, 128
88, 141
77, 152
37.1886, 82.1852
77.1886, 82.1852
C:\TrainingData\NTraning070.JPG
23.2135, 77.5361
37.3947, 67.8234
53.0577, 73.6584
35.8482, 73.7784
67.2435, 73.8384
86, 69
93.3024, 77.97
83.9498, 75.4172
29.0208, 82.517
39.1166, 77.79
48.8061, 82.5078
39, 85
69.4132, 83.3941
80, 77
87.015, 84.1512
80, 86
49, 103
58.8373, 99.2833
69, 103
57.7017, 105.686
40.6676, 121.728
47.7398, 117.301
53.4501, 114.535
58.1356, 115.597
63.3243, 114.96
68.3283, 118.616
74.1725, 122.739
64.6907, 123.191
57.7294, 125.042
48.7507, 123.796
57.5124, 140.087
56.5107, 153.377
36, 141
28, 134
22, 123
20.4484, 111.826
16, 85
16, 79
25, 48
39, 37
58, 32
81, 37
93, 48
98, 79
98, 87
93.4316, 114.965
92, 125
84, 136
75, 144
38, 82
78.0733, 82.0462
C:\TrainingData\NTraning071.JPG
22, 77
36, 67
53, 77
36, 73
65.1633, 75.4694
82.3061, 67.7143
92.9184, 77.5102
82.7143, 72.6122
29.2449, 83.2245
37, 77.9184
47.2041, 84.0408
37.8163, 86.4898
68.8367, 83.6327
78, 79
85.9796, 83.2245
78.2245, 86.0816
49.2449, 106.898
59, 104
68.4286, 105.673
60.2653, 111.388
42.3061, 125.265
47.6122, 122.816
53, 120
57.8163, 120.367
64, 119
70.4694, 120.367
75.7755, 124.857
69.6531, 129.347
59.8571, 131.388
51.6939, 129.755
61.898, 142.408
62.3061, 152.612
44.3469, 148.531
32, 139
26, 127
18, 108
17, 87
16, 77
23.9388, 43.6327
36.5918, 34.2449
54.1429, 29.3469
72.9184, 30.5714
90.4694, 40.7755
97, 78
97, 84
95, 108
92, 124
84, 139
77, 146
37, 82
78, 82
C:\TrainingData\NTraning072.JPG
20.027, 76.1622
34.6717, 67.6401
49.1002, 73.8207
33.9176, 74.0422
67.0567, 73.267
88, 67
94.5847, 74.5326
88, 73
28.4278, 83.445
38, 77
46.822, 83.3711
38, 86
66.1971, 81.9631
77.9413, 76.526
85.4878, 82.3902
77.0396, 86.1397
47, 109
57, 108
68, 109
57, 115
38.2894, 128.956
44.4015, 126.018
51.8477, 124.062
55.8715, 126.546
59.6473, 124.421
66.0072, 126.092
75, 129
64.2301, 134.746
56, 136
45.4403, 133.423
58, 156
57, 164
34.8352, 154.084
25.7067, 142.63
20, 129
19, 114
15.9347, 85.1694
15, 77
21, 44
37, 35
57.9229, 31.9275
79, 36
92, 47
99, 75
99, 83
99.2149, 113.826
95, 131
87, 146
77, 156
38, 82
77, 82
C:\TrainingData\NTraning073.JPG
21, 80
